# ITD District 3 NextXDSegI repair table - derived by corridors.repair_links, NOT hand-typed.
# generated: 2026-09-18 (ROADMAP Item 38, DESIGN_HISTORY Session 47)
# network: USA_Idaho_shapefile.zip, the 16105 segments of the ten District 3 counties
# rule: a candidate must start within radius_m of this segment's end, stay inside the
#   segment's own XDGroup (XD's carriageway key), carry the same cardinal Bearing, turn no
#   more than max_bearing_delta_deg at the junction (measured over bearing_probe_m of local
#   geometry, not the chord), and be the ONLY candidate that qualifies. Two candidates is an
#   ambiguity and stays a break. A link that leaves the subset is left alone: that is the edge
#   of the extract, not a defect.
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 16105
# n_null_next: 8499
# n_fill: 6090
# n_override: 66
# ambiguous_fill: 267
# ambiguous_override: 0
# skipped_off_subset: 96
# kind=fill: NextXDSegI was null - the network asserted nothing and this completes it.
# kind=override: NextXDSegI pointed OUT of the segment's own XDGroup (a ramp, a cross street,
#   a parallel facility of the same name) and is replaced by the same-carriageway continuation.
#   This class rewrites an assertion XD made and is the class to review: 66 rows.
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
117685612,,117746227,fill,3.2676891224193593e-07,0.04733285147597144,41462,W Roosevelt Ave,1.275
117686981,,117998255,fill,5.360181963406216e-06,0.10524212151671009,42263,N 3rd St E,1.0
117687274,,117993887,fill,0.0,0.024324763818754036,43241,W Spring Mountain Dr,1.0
117687756,,117878134,fill,9.385703304198744e-10,0.004628229633539149,43252,N Linder Rd,1.0
117687802,,119250257,fill,0.0,0.07054994546649596,43253,4th St,1.0
117687834,,118040081,fill,1.028679406008428e-08,0.05297294227176508,43254,E Floating Feather Rd,1.233
117687839,,384121463,fill,0.0,10.124124318611734,43077,W Braemere Rd,1.0
117687930,,119590305,fill,0.0,0.3052865543743337,40290,Lone Star Rd,1.138
117688569,,440891707,fill,0.029964318156348424,1.1254253952212423,41773,N Illinois Ave,1.345
117688843,,474888492,fill,3.898297032120959e-08,1.7923005647122636,42844,W Mace Rd,1.0
117688959,,117916495,fill,0.0,1.5843835931352146,43283,Friends Rd,1.0
117691375,,117755635,fill,0.0,0.03072406970591146,43317,N Hartman St,1.0
117691611,,384123841,fill,0.01286912845542993,1.4333086000883668,43321,S Johns Ave,1.0
117691997,,117949026,fill,3.294553607702255e-08,0.3044541998731347,42627,Iowa Ave,1.0
117692005,,463721105,fill,4.565989388949051e-08,7.606723781441531,43332,N Bogus Basin Rd,1.0
117692782,,119285696,fill,0.0,1.8671413503431893,43354,S Johns Ave,1.0
117693457,,448733654,fill,9.313225746154785e-10,0.021384382491078213,42910,N Allumbaugh St,1.0
117694741,,117759575,fill,1.8662795822463695e-09,0.4949938586914584,42019,Gunfighter Ave,1.0
117696083,,117680300,fill,0.0,3.9066375734364556e-06,43103,N 28th St,1.0
117698314,,117760328,fill,9.313225746154785e-10,0.12651043896275382,43429,S Kimball Ave,1.0
117698928,,119017499,fill,0.0,11.79623580884055,43439,John Alden Rd,1.0
117699070,,117674937,fill,0.0,0.3923701070273182,42019,Gunfighter Ave,1.0
117699100,,119015553,fill,0.0006602189469339409,7.245171008911086,43443,Stewart Ln,1.0
117699212,,117842473,fill,0.04995629976022855,0.07515120106711493,43445,S Greenhurst Rd,1.0
117701026,,117767255,fill,1.621906101570262e-07,0.15301595673986412,40269,Homedale Rd,1.0
117702101,,119748575,fill,3.8580861404246646e-07,0.29996930818794,43491,E Parkcenter Blvd,1.0
117702128,,117702101,fill,0.0,0.051746768808186516,43491,E Parkcenter Blvd,1.0
117702376,,117917818,fill,1.3352837413549423e-07,0.06552746044073388,42994,W Bethel St,1.0
117702380,,117843194,fill,3.0747752672469574e-08,0.08612902730681071,42994,W Bethel St,1.0
117702389,,117842548,fill,0.0,1.4459625203402595,43252,N Linder Rd,1.0
117703228,,448697829,fill,0.0,0.25327442864869454,42166,W Warren Spur Rd,1.0
117704345,,117652854,fill,0.04994164358704624,11.226453694005642,42582,N Raymond St,1.0
117704410,,383821077,fill,8.521359423940392e-06,14.980885307892777,41527,S Swan Falls Rd,1.0
117706406,,118188684,fill,1.5762568543495163e-06,0.3922475935631269,43577,N Mountain View Dr,1.0
117707884,,118135185,fill,2.0954757928848267e-09,0.09834186875548312,40147,W Northview St,1.043
117707892,,383849929,fill,0.0,0.318261549276599,42752,Aviation Way,1.0
117708010,,117847088,fill,0.0,1.3316431862320428,41904,N 10th St E,1.0
117708064,,119278955,fill,0.0,13.152848730446323,42793,N Ten Mile Rd,1.0
117709020,,117611312,fill,1.3713065171421646,22.701373712436748,41830,Banks Grade,1.0
117709190,,117855658,fill,3.975981229625228e-06,1.0802568270869983,42933,SW Old Grandview Hwy,1.0
117709292,,118020036,fill,0.0,0.13043694587474874,43627,S Black Cat Rd,1.0
117711007,,117706406,fill,2.7059627963231503e-05,0.4274173691311205,43577,N Mountain View Dr,1.0
117711040,,117968146,fill,1.1366868373086867e-05,0.7666544482845836,43678,N Mountain View Dr,1.0
117711066,,484355379,fill,7.692291597208573e-06,0.040071274344256835,42345,Adams St,1.061
117711068,,117776344,fill,0.0,0.0003653919092414526,43682,N Wilson St,1.0
117711082,,118003905,fill,2.0954757928848267e-09,1.1480720348961313,42810,W Lemp St,1.0
117711087,,117691375,fill,0.0,0.2700288255279588,43317,N Hartman St,1.0
