# ITD District 1 NextXDSegI repair table - derived by corridors.repair_links
# district: 1
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 5007
# n_null_next: 1706
# n_fill: 1124
# n_override: 18
# ambiguous_fill: 45
# ambiguous_override: 0
# skipped_off_subset: 38
# crs: EPSG:32611
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
124276315,,124522541,fill,8.616598593204458,5.4041963860343,299971,Riverview Dr,1.0
124276452,,124038993,fill,0.00010349670426843479,0.9241489334120558,300631,N Old Highway 95,1.0
124279135,,124325098,fill,0.0,0.18682415615921855,299632,N 16th St,1.0
124280577,,124503031,fill,1.307344064116478e-07,0.09096259109134053,310166,C St,1.0
124280636,,124698318,fill,0.0003727973966891061,3.3933611980173737,310167,W Ironwood Dr,1.666
124280676,,124017981,fill,0.0,2.2412643696331997,299795,N Ramsey Rd,1.016
124285683,,124854539,fill,1.1504667241513637e-08,0.9173800097766502,310363,E Foster Ave,1.0
124285726,,124789771,fill,1.3770728609908421e-06,0.14832242656851236,296253,N Hill St,1.0
124287062,,475097057,fill,0.0,1.0655455093265118,310401,W Hanley Ave,1.056
124287713,,124040377,fill,0.0,1.6048251332891255,295892,N 16th St,1.022
124287863,,124789093,fill,9.313225746154785e-10,3.167390685932986,297335,N Boyer Ave,1.0
124287880,,124750631,fill,3.589277699979865e-07,0.34736734788265267,310437,E Best Ave,1.053
124290816,,124320514,fill,0.0,0.01389063406983837,300422,S 11th St,1.021
124290831,,124013575,fill,9.313225746154785e-10,0.033176440908505356,299632,N 16th St,1.075
124290882,,124752415,fill,1.4123036693728085e-07,0.015798454874982326,297685,W Honeysuckle Ave,1.0
124290888,,124293610,fill,0.0,0.30415850941653844,299795,N Ramsey Rd,1.016
124290910,,124033980,fill,4.7292662819106855e-06,0.10404109757661217,300418,E Sherman Dr,1.112
124292309,,475089166,fill,2.9546795796033185e-07,0.7088536545182933,300355,W Wyoming Ave,1.0
124293610,,124559424,fill,0.0,0.04241121036827167,299795,N Ramsey Rd,1.016
124295523,,124434162,fill,3.4459599652537855e-06,0.7889522078391735,304917,E Royal Dr,1.346
124298105,,124218147,fill,1.277692100019312e-07,0.10556939125410736,307908,E Wyoming Ave,1.0
124299036,,123922398,fill,0.0,1.6284116214971505,296085,N 3rd Ave,1.044
124299256,,124783872,fill,0.0036766665950968194,5.263725730340241,296415,Burke Rd,1.0
124300991,,124443264,fill,4.0046870708465576e-08,2.683264766579555,301309,N Silkwood Dr,1.0
124301031,,124404013,fill,4.884822416506012e-07,0.05655160104612378,306101,E 16th Ave,1.0
124301126,,124900356,fill,0.0,0.7979610856294244,296123,S 16th St,1.0
124301135,,124334580,fill,0.0,4.4653931164637015,310082,W Greenwich Rd,1.07
124303972,,123948748,fill,0.0,1.5953857226685102,296966,S McGuire Rd,1.0
124305696,,124710479,fill,0.0,0.4671495953859335,302285,Pine St,1.0
124305729,,1626483136,fill,3.8137391134175566e-08,0.0030587567787847547,298527,E Poleline Ave,1.0
124305765,,124334464,fill,0.0,0.8633924648274842,301097,N 3rd Ave,1.037
124305826,,124559250,fill,7.497146725654602e-08,0.1616118064543457,311097,College Ave,1.0
124308310,,124127939,fill,0.0,0.7979610856294244,304415,S 16th St,1.022
124308353,,125146185,fill,0.00010349488915833027,0.9237828991062429,305628,N Old Highway 95,1.0
124309591,,475092033,fill,1.6583624107825346e-07,3.0510469187343006,299404,W Wyoming Ave,1.0
124310404,,1236900895,fill,0.0,0.29815618522746945,311304,E Hanley Ave,1.0
124310486,,124477294,fill,5.5355485528707504e-08,0.5575052551628232,306101,E 16th Ave,1.0
124311664,,124072630,fill,9.344186234635411e-08,0.9427247423748213,300355,W Wyoming Ave,1.0
124314111,,124040311,fill,0.0,0.616551830296828,300178,S 11th St,1.018
124314157,,124410016,fill,0.0,16.776484980663582,299407,W Palmwood Ln,1.0
124314193,,124140408,fill,4.717240733871429e-06,0.1041058020376795,304921,E Sherman Dr,1.142
124314337,,385686818,fill,2.7177430526187532e-09,13.960389524945157,311481,Two Mile Rd,1.0
124315350,,124258833,fill,1.862645149230957e-09,1.6859585157508263,309396,S Division Ave,1.046
124315382,,124315350,fill,9.313225746154785e-10,1.4343226499739217,309396,S Division Ave,1.046
124316157,,124490983,fill,0.0,0.278141153186823,296125,W Harrison Ave,1.059
124318748,,385671646,fill,0.25249144863898476,1.2028805897387258,295753,N Ramsey Rd,1.0
124318759,,124669238,fill,2.2507971464562023e-07,3.433951109027987,308651,Markwell Ave,1.0
